id,ra,dec,z,d_c,z_v,d_c_v,x_c,y_c,z_c,vx,vy,vz,vr,log_m,z_s,bulge_length,bulge_axis_ratio,bulge_angle,disk_length,disk_angle,disk_axis_ratio,ra_mag,dec_mag,Mass,
152165504,2.824215,2.023634,0.72749,1854.25,0.72403,1846.98,91.31,1850.84,65.48,-126,-114,179,-601.1,12.118,0.724,0.0333469,0.88657,156.705,0.378413,156.705,0.88657,2.809313,2.020011,1.3122E+12,
153163008,0.893125,0.599534,0.71831,1834.92,0.71634,1830.76,28.6,1834.6,19.2,-133,-343,107,-343.9,11.669,0.7163,0.0542287,0.674234,-9.16768,0.574461,-9.16768,0.674234,0.87745,0.590928,4.66659E+11,
153163136,0.629873,0.99458,0.71967,1837.79,0.71833,1834.95,20.2,1837.4,31.9,25,-240,303,-234.4,11.561,0.7183,0.0150734,0.267575,-44.1642,0.444794,-44.1642,0.267575,0.613289,0.987132,3.63915E+11,
153163264,0.335768,1.700095,0.7225,1843.74,0.72187,1842.42,10.8,1842.9,54.7,-265,-117,316,-109.1,11.408,0.7219,0.00738603,0.516215,-27.339,0.396117,-27.339,0.516215,0.319233,1.691038,2.55859E+11,
153163392,0.970387,2.229722,0.71965,1837.75,0.71892,1836.22,31.1,1836.1,71.5,-8,-142,379,-127.3,11.88,0.7189,0.0068646,0.197459,-69.409,0.630642,-69.409,0.197459,0.957352,2.222193,7.58578E+11,
153163520,1.890788,0.635313,0.72063,1839.81,0.71973,1837.92,60.7,1838.7,20.4,15,-159,194,-156.3,11.904,0.7197,0.00245552,0.28864,-39.8262,0.247854,-39.8262,0.28864,1.873677,0.628086,8.01678E+11,
153163648,2.430238,0.530016,0.72342,1845.69,0.72243,1843.6,78.26,1843.96,17.07,387,153,-511,-173.2,13.841,0.7224,0.563679,0.747572,-135.611,0,-135.611,0.747572,2.417244,0.523428,6.93426E+13,
153163776,2.088454,1.218331,0.72021,1838.94,0.71785,1833.96,67,1837.3,39.1,-158,-408,80,-411.7,11.593,0.7178,0.0383984,0.426594,-17.012,0.395654,-17.012,0.426594,2.072012,1.213845,3.91742E+11,
153163904,1.374437,1.277705,0.72223,1843.19,0.71843,1835.17,44.2,1842.2,41.1,-246,-661,167,-662.8,11.423,0.7184,0.0781315,0.901621,-72.8116,1.0266,-72.8116,0.901621,1.358827,1.271522,2.6485E+11,
153164032,2.339776,1.984202,0.72335,1845.54,0.71964,1837.73,75.3,1842.9,63.9,-528,-633,221,-646,11.886,0.7196,0.106015,0.718021,-42.5302,0.68006,-42.5302,0.718021,2.32368,1.980572,7.6913E+11,
153164160,0.774094,2.875377,0.71976,1837.98,0.71902,1836.41,24.8,1835.5,92.2,-189,-145,346,-130,11.605,0.719,0.0189581,0.223847,106.019,0.313716,106.019,0.223847,0.75961,2.866528,4.02717E+11,
153164544,1.649153,2.883183,0.71929,1836.99,0.71741,1833.03,52.8,1833.9,92.4,-180,-344,428,-327.1,12.712,0.7174,0.0109417,0.268358,-65.7093,0.268731,-65.7093,0.268358,1.636916,2.874911,5.15229E+12,
153165440,2.71666,0.258146,0.72062,1839.79,0.72293,1844.66,87.2,1837.71,8.29,221,611,639,402.6,14.021,0.7229,0.0103662,0.488737,-30.1595,0.133902,-30.1595,0.488737,2.702816,0.251541,1.04954E+14,
153165696,2.554067,0.258434,0.72079,1840.15,0.72142,1841.47,82,1838.3,8.3,-3,112,-511,109.4,11.381,0.7214,0.00687953,0.352825,66.9848,0.155229,66.9848,0.352825,2.5416,0.250632,2.40436E+11,
153165952,2.842843,1.094254,0.72224,1843.2,0.71918,1836.76,91.4,1840.6,35.2,-141,-525,-61,-532.4,11.341,0.7192,0.111568,0.6558,33.2034,0.685956,33.2034,0.6558,2.826527,1.086778,2.1928E+11,
153225728,1.088942,0.117884,0.72401,1846.94,0.72237,1843.48,35.1,1846.6,3.8,4,-286,-48,-286,11.339,0.7224,0.00575507,0.806175,-154.89,0.0421286,-154.89,0.806175,1.072289,0.111807,2.18273E+11,
153225856,0.034156,1.552183,0.72351,1845.88,0.72154,1841.73,1.1,1845.2,50,34,-349,236,-342.5,11.472,0.7215,0.0187056,0.751705,148.77,0.337856,148.77,0.751705,0.019227,1.541591,2.96483E+11,
153225984,2.717598,2.491472,0.72415,1847.22,0.72096,1840.51,87.5,1843.4,80.3,-393,-535,-47,-554.6,11.415,0.721,0.0419729,0.334747,-28.2794,0.665108,-28.2794,0.334747,2.703341,2.486898,2.60016E+11,
154201728,0.2272,0.208737,0.71645,1830.98,0.71596,1829.97,7.26,1830.96,6.67,-556,17,73,-84.2,12.782,0.716,0.0288713,0.402888,137.492,0.537099,137.492,0.402888,0.212877,0.203335,6.05341E+12,
154201856,0.612413,1.3847,0.71359,1824.94,0.71179,1821.14,19.5,1824.3,44.1,-68,-325,465,-314.4,11.573,0.7118,0.0348409,0.980163,-119.399,0.782485,-119.399,0.980163,0.596652,1.376622,3.74111E+11,
154201984,0.387025,1.547862,0.71367,1825.11,0.71009,1817.53,12.32,1824.4,49.3,136,-601,959,-626.6,13.922,0.7101,0.0126841,0.460876,24.4567,0.105907,24.4567,0.460876,0.37105,1.538691,8.35603E+13,
154202112,0.524192,1.944183,0.71621,1830.48,0.71631,1830.7,16.74,1829.35,62.1,209,-86,64,18.6,12.224,0.7163,0.0154165,0.886088,-55.2616,0.411608,-55.2616,0.886088,0.509069,1.936372,1.67494E+12,
154202240,0.897176,1.740602,0.71777,1833.77,0.71368,1825.13,28.7,1832.7,55.7,-546,-710,125,-714.3,11.812,0.7137,0.0418253,0.230077,-169.322,0.42948,-169.322,0.230077,0.882747,1.732669,6.48634E+11,
154202368,1.537057,0.075275,0.71445,1826.76,0.71198,1821.53,49,1826.1,2.4,22,-433,-21,-432.3,11.572,0.712,0.103965,0.451336,115.527,1.144,115.527,0.451336,1.518966,0.066652,3.7325E+11,
154202496,1.990184,1.135974,0.71407,1825.96,0.71132,1820.14,63.4,1824.5,36.2,-144,-479,100,-481.6,13.336,0.7113,0.0938021,0.504273,-119.693,0.701486,-119.693,0.504273,1.974402,1.131786,2.1677E+13,
154202624,2.012862,1.782328,0.71267,1823.01,0.71126,1820.01,64,1821,56.7,-204,-250,291,-247.8,11.477,0.7113,0.0290196,0.893872,42.9553,0.443852,42.9553,0.893872,1.997832,1.776635,2.99916E+11,
154202752,0.040887,2.618112,0.71296,1823.6,0.71356,1824.88,1.3,1821.7,83.3,-60,102,74,105.2,11.953,0.7136,0.0147132,0.56559,-91.8097,0.584678,-91.8097,0.56559,0.028812,2.611484,8.97429E+11,
154203008,1.411912,2.868095,0.71724,1832.65,0.71548,1828.95,45.1,1829.8,91.7,-101,-320,324,-305.8,11.652,0.7155,0.0732502,0.71681,-30.6908,0.623826,-30.6908,0.71681,1.400388,2.859564,4.48745E+11,
154204032,2.902502,0.668044,0.7145,1826.87,0.71267,1823.01,92.5,1824.4,21.3,-460,-296,-16,-319.1,11.969,0.7127,0.00791092,0.210244,-0.45098,0.139128,-0.45098,0.210244,2.886836,0.659617,9.31108E+11,
154204288,2.854102,1.578667,0.71419,1826.21,0.71365,1825.06,90.9,1823.25,50.31,345,438,102,-94.4,12.404,0.7137,0.410916,0.919647,170.763,0,170.763,0.919647,2.838969,1.575964,2.53513E+12,
154205184,2.415053,2.800907,0.71575,1829.51,0.71348,1824.71,77,1825.7,89.4,-52,-417,446,-396.5,11.407,0.7135,0.0241913,0.308355,46.6873,0.50691,46.6873,0.308355,2.402136,2.795805,2.5527E+11,
155236096,1.115167,0.022175,0.7059,1808.64,0.70347,1803.48,35.2,1808.3,0.7,-2,-427,89,-426.9,12.032,0.7035,0.00568589,0.563675,-106.744,0.557025,-106.744,0.563675,1.100282,0.015976,1.07647E+12,
155236224,1.250939,0.430661,0.70625,1809.38,0.70409,1804.81,39.5,1808.9,13.6,116,-383,233,-378.6,12.064,0.7041,0.0924872,0.540737,48.7577,0.728417,48.7577,0.540737,1.234366,0.42308,1.15878E+12,
155236352,2.247106,0.718219,0.70698,1810.93,0.70545,1807.69,71,1809.4,22.7,46,-275,385,-268.1,13.306,0.7055,2.98E-04,0.587281,-120.275,1.41751,-120.275,0.587281,2.231894,0.712389,2.02302E+13,
155236480,1.718643,2.138285,0.70738,1811.78,0.70711,1811.21,54.3,1809.7,67.6,-162,-46,116,-46.5,11.486,0.7071,0.053034,0.472205,114.916,0.543536,114.916,0.472205,1.706519,2.130723,3.06196E+11,
155236608,1.001595,0.808764,0.70826,1813.66,0.70718,1811.37,31.7,1813.2,25.6,212,-198,351,-189.3,11.674,0.7072,0.0755677,0.747311,151.805,0.689019,151.805,0.747311,0.984951,0.800067,4.72063E+11,
155236736,1.099781,1.380184,0.70826,1813.65,0.70815,1813.41,34.8,1812.79,43.68,-136,19,-180,-19.3,13.561,0.7081,0.684001,0.646067,164.02,0,164.02,0.646067,1.083865,1.374605,3.63915E+13,
155236864,0.80386,1.526593,0.7112,1819.89,0.71,1817.35,25.52,1819.06,48.48,-34,-46,20,-209.7,11.82,0.71,0.0264373,0.830548,136.464,0.478586,136.464,0.830548,0.788247,1.51886,6.60693E+11,
155236992,1.333616,0.657239,0.7081,1813.31,0.70609,1809.05,42.2,1812.7,20.8,-411,-343,29,-352.1,11.529,0.7061,0.0330694,0.823567,85.0251,0.307733,85.0251,0.823567,1.31705,0.648665,3.38065E+11,
155237120,1.505117,0.960177,0.71129,1820.08,0.70902,1815.27,47.8,1819.2,30.5,-168,-395,90,-397.7,12.032,0.709,3.97E-04,0.793054,-63.8138,0.250076,-63.8138,0.793054,1.488903,0.953234,1.07647E+12,
155237248,1.565552,1.621731,0.70946,1816.21,0.70807,1813.25,49.6,1814.8,51.4,-166,-243,99,-244.5,11.67,0.7081,0.217973,0.390865,-117.763,1.30906,-117.763,0.390865,1.551647,1.616143,4.67735E+11,
155237376,1.879541,1.884888,0.7107,1818.83,0.70656,1810.04,59.62,1816.87,59.82,0,-357,-30,-727.1,12.549,0.7066,0.583556,0.628799,65.4495,0,65.4495,0.628799,1.8652,1.879263,3.53997E+12,
155238912,2.438463,1.586804,0.70787,1812.84,0.70648,1809.87,77.1,1810.5,50.2,157,-260,266,-245.6,11.763,0.7065,0.04796,0.458549,-113.979,0.601328,-113.979,0.458549,2.423302,1.581985,5.79429E+11,
155239936,2.589167,2.795413,0.70583,1808.5,0.70568,1808.18,81.6,1804.5,88.2,-132,-44,484,-26.3,11.686,0.7057,0.0052226,0.317232,-137.086,0.784312,-137.086,0.317232,2.576651,2.790069,4.85289E+11,
155240064,2.584162,2.963701,0.70761,1812.26,0.70696,1810.89,81.6,1808,93.7,-188,-131,498,-113.4,13.549,0.707,0.433658,0.771888,-96.653,1.45425,-96.653,0.771888,2.571783,2.961474,3.53997E+13,
156227328,0.777565,0.967867,0.70448,1805.62,0.70369,1803.95,24.5,1805.2,30.5,245,-144,145,-138.2,12.002,0.7037,0.14692,0.385587,-149.074,1.38174,-149.074,0.385587,0.760693,0.960269,1.00462E+12,
156227456,1.100361,0.499253,0.70268,1801.8,0.70015,1796.41,34.6,1801.4,15.7,289,-451,-34,-445.6,11.722,0.7002,0.0274825,0.5158,38.7521,1.00038,38.7521,0.5158,1.084104,0.491132,5.2723E+11,
156227584,0.13372,1.445138,0.70192,1800.18,0.70029,1796.7,4.2,1799.6,45.4,326,-298,378,-287.6,11.395,0.7003,0.0636677,0.63169,77.1053,0.99102,77.1053,0.63169,0.118384,1.435995,2.48313E+11,
156227712,0.997508,1.727556,0.70395,1804.49,0.70486,1806.44,31.4,1803.4,54.4,168,145,430,160.8,11.323,0.7049,0.0383369,0.763365,168.977,0.51241,168.977,0.763365,0.982911,1.720573,2.10378E+11,
156227840,1.026102,1.930278,0.70142,1799.11,0.70103,1798.27,32.2,1797.8,60.6,-105,-70,82,-69.1,13.279,0.701,1.32824,0.535923,48.239,0,48.239,0.535923,1.012504,1.922646,1.90108E+13,
156227968,1.592552,0.181165,0.70311,1802.71,0.70159,1799.46,50.1,1802,5.7,-282,-261,206,-268.1,11.437,0.7016,0.0840869,0.761905,-64.6482,0.823936,-64.6482,0.761905,1.57488,0.174886,2.73527E+11,
156228096,1.54052,1.197191,0.7038,1804.18,0.70354,1803.63,48.49,1803.13,37.7,109,-135,-483,-45.7,12.929,0.7035,0.00189082,0.251139,33.6936,0.458143,33.6936,0.251139,1.525151,1.191023,8.4918E+12,
156228224,2.102355,0.76746,0.70149,1799.27,0.70021,1796.53,66,1797.9,24.1,26,-232,290,-227,12.454,0.7002,1.03621,0.804219,58.8508,0,58.8508,0.804219,2.087201,0.76155,2.84446E+12,
156228352,1.644708,1.221785,0.70299,1802.45,0.70362,1803.8,51.72,1801.3,38.43,336,21,139,112,12.007,0.7036,0.0977374,0.35467,-78.51,1.02964,-78.51,0.35467,1.629323,1.216039,1.01625E+12,
156228480,2.077307,1.221118,0.70273,1801.89,0.70205,1800.45,65.3,1800.3,38.4,93,-123,22,-119.1,12.252,0.702,0.303097,0.476079,-128.977,0,-128.977,0.476079,2.061527,1.216875,1.78649E+12,
156228608,2.222852,1.977057,0.70458,1805.83,0.70311,1802.71,70,1803.4,62.3,-83,-254,-47,-258.5,12.009,0.7031,0.0435389,0.150566,65.6879,0.254664,65.6879,0.150566,2.208282,1.972402,1.02094E+12,
156228992,1.640572,2.706466,0.70388,1804.35,0.70361,1803.77,51.6,1801.6,85.2,-196,-46,80,-47.8,11.332,0.7036,0.00952027,0.372337,126.215,0.294159,126.215,0.372337,1.628767,2.699693,2.14783E+11,
156229760,2.662977,0.933285,0.70273,1801.9,0.69499,1785.38,83.71,1799.72,29.35,-636,-878,-906,-1366.3,13.617,0.695,0.0273255,0.352154,122.727,1.04294,122.727,0.352154,2.64864,0.926558,4.14E+13,
156230016,2.944699,1.136569,0.70411,1804.84,0.70208,1800.52,92.7,1802.1,35.8,-332,-340,-22,-357,11.463,0.7021,0.0228762,0.69288,-163.198,1.07799,-163.198,0.69288,2.927322,1.129709,2.90402E+11,
156231168,2.777473,2.179364,0.70519,1807.14,0.70191,1800.15,87.51,1803.71,68.72,202,-339,-205,-577.8,13.171,0.7019,0.0342673,0.725465,-99.864,0.315623,-99.864,0.725465,2.763527,2.174672,1.48252E+13,
157208832,0.796169,0.060995,0.6947,1784.77,0.69305,1781.25,24.8,1784.6,1.9,148,-294,25,-291.9,11.944,0.6931,0.0279021,0.437013,-85.7382,0.376283,-85.7382,0.437013,0.780075,0.05646,8.79023E+11,
157208960,0.457486,1.010833,0.69773,1791.24,0.69627,1788.14,14.3,1790.9,31.6,254,-260,84,-256.4,11.538,0.6963,0.139498,0.552864,-12.7809,1.22254,-12.7809,0.552864,0.441401,1.004217,3.45144E+11,
157209088,0.263058,1.61,0.69561,1786.72,0.6961,1787.77,8.2,1786,50.2,376,76,326,86.9,11.585,0.6961,0.0659976,0.659249,170.93,0.37273,170.93,0.659249,0.248078,1.601264,3.84592E+11,
157209216,0.981732,1.696599,0.69562,1786.75,0.69534,1786.15,30.6,1785.7,52.9,-156,-52,177,-49.4,11.722,0.6953,0.0293099,0.732035,37.5222,0.425895,37.5222,0.732035,0.967162,1.689665,5.2723E+11,
157209344,0.159741,2.026494,0.6978,1791.39,0.69596,1787.46,4.99,1790.26,63.35,174,15,203,-325,12.507,0.696,0.101464,0.753564,66.5739,0.930248,66.5739,0.753564,0.146672,2.017729,3.21366E+12,
157209472,0.057523,1.926283,0.69898,1793.91,0.69821,1792.26,1.8,1792.9,60.3,107,-151,421,-136.7,11.356,0.6982,0.0119404,0.237378,-72.1743,0.724233,-72.1743,0.237378,0.045491,1.916588,2.26986E+11,
157209600,1.562021,0.740784,0.69561,1786.71,0.6965,1788.62,48.7,1785.9,23.1,-1,159,-106,157.5,11.845,0.6965,0.0488121,0.512559,149.997,0.846447,149.997,0.512559,1.545714,0.733084,6.99842E+11,
157209728,2.46787,0.828711,0.6975,1790.75,0.69778,1791.35,77.1,1788.9,25.9,309,35,99,49.7,12.834,0.6978,0.0734253,0.573763,48.3207,0.893306,48.3207,0.573763,2.453685,0.822971,6.82339E+12,
157209856,1.90308,1.892448,0.6984,1792.67,0.69644,1788.49,59.5,1790.7,59.2,381,-373,446,-345.2,11.76,0.6964,0.0238768,0.753278,58.9863,0.794111,58.9863,0.753278,1.889142,1.887034,5.7544E+11,
157209984,2.185615,1.827387,0.69825,1792.35,0.69572,1786.95,68.32,1790.14,57.16,79,106,46,-446.8,13.246,0.6957,1.13751,0.794201,66.3581,0,66.3581,0.794201,2.170439,1.822693,1.76198E+13,
157210112,1.419581,2.263244,0.69936,1794.72,0.69832,1792.51,44.43,1792.77,70.87,-353,6,-246,-182.5,13.739,0.6983,0.534167,0.504722,-139.251,0,-139.251,0.504722,1.406469,2.256799,5.48277E+13,
157210240,0.999038,2.613648,0.69416,1783.61,0.69225,1779.53,31.07,1781.48,81.33,33,-42,-69,-337.4,12.177,0.6923,0.00896036,0.35028,-134.004,0.956054,-134.004,0.35028,0.986312,2.605754,1.50314E+12,
157210368,0.949105,2.976407,0.69403,1783.35,0.69358,1782.37,29.5,1780.7,92.6,-81,-83,59,-81.2,11.453,0.6936,1.29975,0.569478,11.849,0,11.849,0.569478,0.936523,2.967307,2.83792E+11,
157210496,1.199686,2.509553,0.69846,1792.81,0.69727,1790.27,37.5,1790.7,78.5,223,-222,151,-210.5,12.816,0.6973,0.123872,0.399757,82.5721,1.11415,82.5721,0.399757,1.186793,2.503005,6.54636E+12,
157211392,2.881164,0.134847,0.6946,1784.56,0.69176,1778.48,89.7,1782.3,4.2,-223,-493,288,-502.9,11.879,0.6918,0.0268747,0.935375,60.7095,0.390572,60.7095,0.935375,2.867543,0.128687,7.56833E+11,
157211904,2.75265,1.612798,0.69805,1791.93,0.698,1791.83,86.02,1789.15,50.43,-499,153,8,-8.2,13.093,0.698,0.873652,0.557555,115.642,0,115.642,0.557555,2.737684,1.609381,1.2388E+13,
158188672,2.667226,1.941056,0.68892,1772.41,0.68734,1769.01,82.43,1769.47,60.03,-13,-64,631,-281,13.028,0.6873,0.0106873,0.253235,56.8244,0.177752,56.8244,0.253235,2.653153,1.937767,1.0666E+13,
158189056,2.91248,0.100275,0.6884,1771.29,0.68786,1770.11,90,1769,3.1,-34,-96,163,-97.3,11.615,0.6879,0.151932,0.113376,131.24,1.08752,131.24,0.113376,2.899146,0.093658,4.12098E+11,
158190592,0.344318,0.630683,0.69277,1780.64,0.69144,1777.79,10.7,1780.5,19.6,585,-242,251,-235.7,11.651,0.6914,0.0387118,0.319403,-59.6566,0.824857,-59.6566,0.319403,0.328515,0.622718,4.47713E+11,
158190720,0.58035,0.517491,0.68854,1771.58,0.68836,1771.19,17.94,1771.42,16,-439,-35,-244,-32.3,14.008,0.6884,1.08405,0.369295,100.663,0,100.663,0.369295,0.564069,0.508858,1.01859E+14,
158190848,1.029116,0.392323,0.69328,1781.73,0.69377,1782.78,32,1781.4,12.2,-13,89,-266,86.9,11.426,0.6938,0.707827,0.647458,171.801,0,171.801,0.647458,1.013435,0.384471,2.66686E+11,
158190976,0.817118,1.59824,0.69003,1774.77,0.692,1778.99,25.3,1773.9,49.5,-83,345,199,349.2,11.431,0.692,0.0382538,0.277292,61.3376,0.601525,61.3376,0.277292,0.802686,1.59063,2.69774E+11,
158191104,1.558859,0.006441,0.69207,1779.16,0.69004,1774.8,48.4,1778.5,0.2,-213,-355,-239,-360.7,12.248,0.69,1.07058,0.85321,-134.749,0,-134.749,0.85321,1.541769,-0.002329,1.77011E+12,
158191232,2.428057,0.780352,0.69048,1775.75,0.69248,1780.03,75.22,1773.99,24.18,-188,455,837,354.4,13.065,0.6925,0.0735637,0.443213,-161.863,0.866063,-161.863,0.443213,2.414218,0.77452,1.16145E+13,
158191360,2.33297,1.719735,0.69218,1779.38,0.69206,1779.12,72.4,1777.1,53.4,240,-45,458,-21.4,11.45,0.6921,0.00818096,0.402003,31.7574,0.187352,31.7574,0.402003,2.318079,1.715944,2.81838E+11,
158191488,0.966639,2.536054,0.68971,1774.09,0.68993,1774.56,29.9,1772.1,78.5,171,21,335,38.7,12.098,0.6899,0.0525851,0.363917,122.027,0.604387,122.027,0.363917,0.953923,2.529247,1.25314E+12,
158191744,1.846479,2.788563,0.69231,1779.67,0.69159,1778.12,57.28,1776.64,86.58,-126,94,55,-128,11.56,0.6916,0.012947,0.612639,147.231,0.268564,147.231,0.612639,1.834145,2.781492,3.63078E+11,
158192128,2.725851,0.503031,0.69101,1776.88,0.69026,1775.27,84.5,1774.8,15.6,176,-144,264,-133.1,11.323,0.6903,0.119413,0.67821,-106.982,0.622705,-106.982,0.67821,2.712512,0.496246,2.10378E+11,
158192384,2.966424,1.313299,0.69254,1780.15,0.69147,1777.86,92.1,1777.3,40.8,-25,-191,105,-189.6,11.523,0.6915,0.0303572,0.49166,13.1346,0.192533,13.1346,0.49166,2.94923,1.309856,3.33426E+11,
159148672,0.029257,0.877654,0.68441,1762.71,0.6849,1763.77,0.9,1762.5,27,129,88,19,88.3,11.489,0.6849,0.0550572,0.337343,93.8245,0.395424,93.8245,0.337343,0.014582,0.870365,3.08319E+11,
159148800,1.581762,0.019485,0.68513,1764.27,0.68639,1766.96,48.7,1763.6,0.6,206,217,-64,222.6,11.322,0.6864,0.037801,0.529836,-156.682,0.934372,-156.682,0.529836,1.564918,0.010658,2.09894E+11,
159148928,0.730134,1.547856,0.68244,1758.48,0.68134,1756.11,22.4,1757.7,47.5,75,-202,149,-196.9,12.273,0.6813,0.087583,0.237881,-108.489,0.869812,-108.489,0.237881,0.715994,1.540128,1.87499E+12,
159149056,1.055261,1.532112,0.68563,1765.33,0.68511,1764.22,32.5,1764.4,47.2,-62,-97,233,-91.9,11.866,0.6851,0.0433431,0.618886,139.373,0.532902,139.373,0.618886,1.039449,1.526348,7.34514E+11,
159149184,2.247779,0.035721,0.68517,1764.36,0.68522,1764.46,69.2,1763,1.1,-70,11,-11,8.2,11.35,0.6852,0.0917382,0.348397,-31.9164,0.57329,-31.9164,0.348397,2.233208,0.028782,2.23872E+11,
159149312,2.584019,0.677355,0.68683,1767.92,0.68545,1764.94,79.7,1766,20.9,48,-252,244,-246.7,11.774,0.6855,0.00442057,0.756822,-103.27,0.601935,-103.27,0.756822,2.571524,0.670455,5.94292E+11,
159149440,2.30162,1.626468,0.68717,1768.64,0.68721,1768.73,71,1766.5,50.2,196,-13,445,7.5,11.673,0.6872,0.570167,0.380675,110.636,0,110.636,0.380675,2.28636,1.621912,4.70977E+11,
159149568,1.677313,2.245801,0.68352,1760.81,0.68226,1758.09,51.5,1758.7,69,157,-251,536,-225.1,11.382,0.6823,0.0677668,0.23269,34.2744,0.804248,34.2744,0.23269,1.664809,2.236272,2.40991E+11,
159149696,2.39797,2.227172,0.68383,1761.47,0.68306,1759.82,73.64,1758.59,68.45,625,248,-432,-136.6,13.53,0.6831,0.686162,0.707082,-138.747,0,-138.747,0.707082,2.384629,2.222465,3.38844E+13,
160101248,0.367213,0.534406,0.6774,1747.61,0.6777,1748.26,11.2,1747.5,16.3,-136,56,-125,54,11.487,0.6777,0.00112505,0.223945,-139.548,0.871321,-139.548,0.223945,0.352184,0.526479,3.06902E+11,
160101376,0.977806,0.964543,0.67688,1746.5,0.67648,1745.64,29.8,1746,29.4,-47,-75,258,-71.4,11.484,0.6765,0.022202,0.340689,103.917,0.223757,103.917,0.340689,0.962569,0.956233,3.04789E+11,
160101504,0.140535,1.49325,0.68022,1753.7,0.68183,1757.16,4.3,1753.1,45.7,151,289,-117,286.2,12.265,0.6818,0.0114364,0.544302,90.0591,1.0982,90.0591,0.544302,0.126119,1.48416,1.84077E+12,
160101632,0.688273,1.340388,0.68176,1757.01,0.68087,1755.09,21.1,1756.4,41.1,142,-162,59,-158.9,11.586,0.6809,0.0118103,0.699865,-79.996,0.678223,-79.996,0.699865,0.673239,1.333698,3.85478E+11,
160101760,1.313009,1.681459,0.68088,1755.12,0.67929,1751.69,40.2,1753.9,51.5,97,-293,222,-284.1,11.901,0.6793,0.131735,0.612755,-73.006,0.712028,-73.006,0.612755,1.29954,1.675488,7.96159E+11,
160101888,2.090853,0.872842,0.67673,1746.17,0.67643,1745.53,63.7,1744.8,26.6,13,-58,338,-52.3,12.766,0.6764,0.0530837,0.775697,144.815,0.391611,144.815,0.775697,2.076593,0.867457,5.83445E+12,
160102016,1.949219,0.86658,0.6799,1753.01,0.6811,1755.59,59.62,1751.79,26.51,-473,501,-32,214.3,13.844,0.6811,0.0183352,0.731649,-72.7274,0.221979,-72.7274,0.731649,1.934408,0.86055,6.98232E+13,
160102144,2.339994,1.986843,0.67597,1744.52,0.67446,1741.27,71.18,1742.02,60.48,-69,186,79,-269.2,12.03,0.6745,0.0745369,0.556431,-12.4268,0.885915,-12.4268,0.556431,2.325185,1.982925,1.07152E+12,
160102272,1.798402,2.324144,0.67888,1750.8,0.67749,1747.82,54.9,1748.5,71,311,-266,214,-247.2,11.474,0.6775,0.0381728,0.807503,-131.536,0.813328,-131.536,0.807503,1.789615,2.316776,2.97852E+11,
160102400,0.462847,2.90586,0.67744,1747.7,0.6768,1746.33,14.1,1745.4,88.6,372,-138,407,-114.2,11.433,0.6768,0.130983,0.765223,-118.672,0.827864,-118.672,0.765223,0.448714,2.897202,2.71019E+11,
160103040,2.279862,2.854091,0.67816,1749.25,0.67625,1745.14,69.5,1745.7,87.1,421,-366,152,-341,12.076,0.6763,0.307786,0.893401,104.193,0,104.193,0.893401,2.268013,2.848196,1.19124E+12,
160104192,2.899903,2.261358,0.6779,1748.7,0.67574,1744.03,88.4,1745.1,69,120,-402,216,-386.6,11.329,0.6757,0.00531276,0.885793,123.529,0.24336,123.529,0.885793,2.886298,2.257271,2.13304E+11,
160105088,2.945485,2.771726,0.67923,1751.56,0.67837,1749.71,89.9,1747.2,84.7,215,-184,407,-152.8,11.574,0.6784,0.0240538,0.724434,2.52831,0.3857,2.52831,0.724434,2.934138,2.76925,3.74973E+11,
161034496,0.285819,0.663594,0.67579,1744.14,0.67611,1744.82,8.7,1744,20.2,41,58,-138,56.6,11.576,0.6761,0.429285,0.313061,179.852,0,179.852,0.313061,0.27045,0.656178,3.76704E+11,
161034624,1.40218,1.302615,0.67072,1733.17,0.66876,1728.92,42.4,1732.2,39.4,35,-363,442,-351.9,12.213,0.6688,0.0124019,0.13139,-177.444,0.427634,-177.444,0.13139,1.388038,1.297105,1.63305E+12,
161034752,1.641954,1.703989,0.67169,1735.28,0.66989,1731.39,49.7,1733.8,51.6,275,-338,252,-322.3,13.122,0.6699,0.261442,0.409878,2.08075,0,2.08075,0.409878,1.62911,1.69799,1.32434E+13,
161034880,1.854418,0.234235,0.67236,1736.72,0.67261,1737.27,56.2,1735.8,7.1,102,42,74,45.6,11.404,0.6726,0.0217709,0.53292,139.762,0.784724,139.762,0.53292,1.836903,0.226878,2.53513E+11,
161035008,1.970959,0.92589,0.67339,1738.96,0.67224,1736.47,59.8,1737.7,28.1,33,-210,181,-205.8,11.355,0.6722,0.00287822,0.462733,-133.891,0.332316,-133.891,0.462733,1.956746,0.920417,2.26464E+11,
161035136,1.92729,1.550401,0.67254,1737.12,0.67,1731.62,58.4,1735.5,47,32,-467,382,-455.2,12.033,0.67,0.028843,0.479498,121.015,0.489429,121.015,0.479498,1.913504,1.546205,1.07895E+12,
161035264,1.916663,2.090258,0.67362,1739.45,0.67009,1731.81,58.14,1737.32,63.44,347,-174,-70,-633.5,12.979,0.6701,0.0370412,0.848917,38.0481,0.220428,38.0481,0.848917,1.904256,2.084043,9.52796E+12,
161035392,2.436091,2.304646,0.67256,1737.16,0.67115,1734.12,73.78,1734.19,69.86,-71,21,309,-252.5,12.726,0.6712,0.384728,0.480703,-117.611,0,-117.611,0.480703,2.422912,2.300251,5.32108E+12,
